[PointROPE] CUDA implementation unavailable (ModuleNotFoundError: No module named 'pointrope'). Using slower Pytorch fallback.
[AgcoBBoxV1] val: 1420 samples across 1 roots, sensors=['lslidar']
1115 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325236.699976400
1116 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325236.799976300
1117 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325236.899976300
1118 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325236.999976200
1119 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325237.099976000
1120 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325237.199976000
1121 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325237.299975900
1122 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325237.399975800
1123 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325237.499975700
1124 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325237.599975600
1125 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325237.699975500
1126 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325237.799975400
1127 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325237.899975300
1128 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325237.999975200
1129 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325238.099975000
1130 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325238.199975000
1131 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325238.299975000
1132 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325238.399974800
1133 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325238.499974700
1134 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325238.599974600
1135 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325238.699974500
1136 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325238.799974400
1137 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325238.899974300
1138 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325238.999974300
1139 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325239.099974200
1140 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325239.199974000
1141 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325239.299974000
1142 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325239.399973900
1143 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325239.499973800
1144 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325239.599973700
1145 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325239.699973600
1146 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325239.799973500
1147 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325239.899973400
1148 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325239.999973300
1149 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325240.099973200
1150 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325240.199973000
1151 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325240.299973000
1152 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325240.399973000
1153 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325240.499972800
1154 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325240.599972700
1155 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325240.699972600
1156 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325240.799972500
1157 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325240.899972400
1158 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325240.999972300
1159 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325241.099972200
1160 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325241.199972200
1161 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325241.299972000
1162 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325241.399972000
1163 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325241.499971900
1164 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325241.599971800
1165 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325241.699971700
1166 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325241.799971600
1167 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325241.899971500
1168 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325241.999971400
1169 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325242.099971300
1170 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325242.199971200
1171 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325242.299971000
1172 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325242.399971000
1173 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325242.499971000
1174 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325242.599970800
1175 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325242.699970700
1206 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325247.799965900
1207 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325247.899965800
1208 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325247.999965700
1209 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325248.099965600
1210 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325248.199965500
1211 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325248.299965400
1212 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325248.399965300
1213 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325248.499965200
1214 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325248.599965000
1215 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325248.699965000
1216 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325248.799965000
1217 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325248.899964800
1218 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325248.999964700
1219 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325249.099964600
1220 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325249.199964500
1221 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325249.299964400
1250 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325254.299998800
1251 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325254.399998700
1252 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325254.499998600
1253 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325254.599998500
1254 /home/dreez/Downloads/agco_data/agco2026/static_2/full_split/ lslidar 1773325254.699998400
